date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:55:49	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20May%202023%2009:55:50%20GMT	http://ecoinbitrading.com/index.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/index.0.delayed	(from )
10:55:52	53956/53956	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:55:52%20GMT	https://ecoinbitrading.com/index.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/index.html	(from )
10:55:55	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20May%202023%2009:55:55%20GMT	https://ecoinbitrading.com/robots.txt		(from )
10:55:55	3680/3680	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/favicon.png	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/favicon.png	(from https://ecoinbitrading.com/index.php)
10:55:56	1238/1238	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2008:40:56%20GMT	https://ecoinbitrading.com/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.html	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.html	(from https://ecoinbitrading.com/index.php)
10:55:56	101709/101709	---M-Z	200	added ('OK')	text/css	etag:%2262deef96-4fa2%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.2/css/all.min.css	C:/My%20Web%20Sites/eclonesite/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.1.2/css/all.min.css	(from https://ecoinbitrading.com/index.php)
10:55:57	110712/110712	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e60-1b078%22	https://cdnjs.cloudflare.com/ajax/libs/fontawesome-iconpicker/3.2.0/js/fontawesome-iconpicker.min.js	C:/My%20Web%20Sites/eclonesite/cdnjs.cloudflare.com/ajax/libs/fontawesome-iconpicker/3.2.0/js/fontawesome-iconpicker.min.js	(from https://ecoinbitrading.com/index.php)
10:55:58	72566/72566	---M-Z	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2016:41:20%20GMT	https://ecoinbitrading.com/css/main.css	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/css/main.css	(from https://ecoinbitrading.com/index.php)
10:55:58	41626/41626	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/css/animate.min.css	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/css/animate.min.css	(from https://ecoinbitrading.com/index.php)
10:55:58	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-9226%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	C:/My%20Web%20Sites/eclonesite/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	(from https://ecoinbitrading.com/index.php)
10:55:59	1799/1799	---M-Z	200	added ('OK')	application/json	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/js/manifest.json	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/js/manifest.json	(from https://ecoinbitrading.com/index.php)
10:55:59	605/605	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Apr%202021%2022:45:48%20GMT	https://ecoinbitrading.com/images/icon/icon-192.html	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/images/icon/icon-192.html	(from https://ecoinbitrading.com/index.php)
10:56:00	3680/3680	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/images/icon/apple-touch-icon.png	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/images/icon/apple-touch-icon.png	(from https://ecoinbitrading.com/index.php)
10:56:00	633/633	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Apr%202021%2022:45:48%20GMT	https://ecoinbitrading.com/images/icon/apple-touch-icon-57x57.html	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/images/icon/apple-touch-icon-57x57.html	(from https://ecoinbitrading.com/index.php)
10:56:00	633/633	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Apr%202021%2022:45:48%20GMT	https://ecoinbitrading.com/images/icon/apple-touch-icon-72x72.html	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/images/icon/apple-touch-icon-72x72.html	(from https://ecoinbitrading.com/index.php)
10:56:01	7385/7385	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/images/icon/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/images/icon/apple-touch-icon-114x114.png	(from https://ecoinbitrading.com/index.php)
10:56:02	9398/9398	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/images/icon/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/images/icon/apple-touch-icon-144x144.png	(from https://ecoinbitrading.com/index.php)
10:56:03	93068/93068	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/js/jquery.min.js	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/js/jquery.min.js	(from https://ecoinbitrading.com/index.php)
10:56:03	520714/520714	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/js/jquery-ui.js	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/js/jquery-ui.js	(from https://ecoinbitrading.com/index.php)
10:56:04	43811/43811	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2011%20Oct%202020%2003:37:44%20GMT	https://ecoinbitrading.com/js/jquery.form.js	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/js/jquery.form.js	(from https://ecoinbitrading.com/index.php)
10:56:05	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20May%202023%2009:56:05%20GMT	https://ecoinbitrading.com/js/sweatalert.min.js	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/js/sweatalert.min.js	(from https://ecoinbitrading.com/index.php)
10:56:05	10424/10424	---M-Z	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2016:41:54%20GMT	https://ecoinbitrading.com/css/select2.min.css	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/css/select2.min.css	(from https://ecoinbitrading.com/index.php)
10:56:06	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20May%202023%2009:56:07%20GMT	http://code.tidio.co/mxlvwf8xl6ybziycx1ljnazcmw50qyjo.js	C:/My%20Web%20Sites/eclonesite/code.tidio.co/mxlvwf8xl6ybziycx1ljnazcmw50qyjo.15.delayed	(from https://ecoinbitrading.com/index.php)
10:56:08	11862/11862	---M--	200	added ('OK')	text/javascript	etag:%2232b5d4eccb2de8e3d8f60814074a96fc%22	https://s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	C:/My%20Web%20Sites/eclonesite/s3.tradingview.com/external-embedding/embed-widget-ticker-tape.js	(from https://ecoinbitrading.com/index.php)
10:56:09	22110/22110	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:10%20GMT	https://ecoinbitrading.com/info/about.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/info/about.html	(from https://ecoinbitrading.com/index.php)
10:56:09	53782/53782	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:10%20GMT	https://ecoinbitrading.com/index-2.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/index-3.html	(from https://ecoinbitrading.com/index.php)
10:56:10	18597/18597	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:11%20GMT	https://ecoinbitrading.com/info/terms.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/info/terms.html	(from https://ecoinbitrading.com/index.php)
10:56:10	53956/53956	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:11%20GMT	https://ecoinbitrading.com/	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/index-2.html	(from https://ecoinbitrading.com/index.php)
10:56:12	22978/22978	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:13%20GMT	https://ecoinbitrading.com/faqs.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/faqs.html	(from https://ecoinbitrading.com/index.php)
10:56:12	23338/23338	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:13%20GMT	https://ecoinbitrading.com/contact.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/contact.html	(from https://ecoinbitrading.com/index.php)
10:56:13	21417/21417	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2009:56:13%20GMT	https://ecoinbitrading.com/affiliate_program.php	C:/My%20Web%20Sites/eclonesite/ecoinbitrading.com/affiliate_program.html	(from https://ecoinbitrading.com/index.php)
